PlayerID,RegistrationDate,Country,Age,Platform,CampaignID,Acquisition Channel,AcquisitionScenarioID,AcquisitionScenarioName,AcquisitionScenarioType,Player Type
4520,2024-04-07,Brazil,36,Steam,24,Friend Referral,,,,Builder
4521,2024-04-07,United States,34,PlayStation,17,Seasonal Sale,,,,Casual
4522,2024-04-07,Germany,33,Xbox,5,Steam Wishlist,,,,Explorer
4523,2024-04-07,Germany,46,Steam,7,Steam Wishlist,,,,Explorer
4524,2024-04-07,United States,26,Steam,2,Organic Search,,,,Explorer
4525,2024-04-07,United Kingdom,39,Steam,25,Friend Referral,,,,Builder
4526,2024-04-07,United Kingdom,16,PlayStation,24,Friend Referral,,,,Trader
4527,2024-04-07,Sweden,50,Steam,19,Creator/Streamer,,,,Trader
4528,2024-04-07,Germany,23,PlayStation,12,Platform Store Feature,,,,Casual
4529,2024-04-07,Germany,40,Steam,10,Platform Store Feature,,,,Builder
4530,2024-04-07,South Korea,28,Steam,5,Steam Wishlist,,,,Hardcore
4531,2024-04-07,Germany,41,PlayStation,5,Steam Wishlist,,,,Trader
4532,2024-04-07,France,37,Steam,6,Steam Wishlist,,,,Trader
4533,2024-04-07,United States,38,Steam,9,Steam Wishlist,,,,Explorer
4534,2024-04-07,Japan,24,PlayStation,11,Platform Store Feature,,,,Hardcore
4535,2024-04-07,United Kingdom,27,Steam,1,Organic Search,,,,Casual
4536,2024-04-07,Spain,21,Steam,8,Steam Wishlist,,,,Casual
4537,2024-04-07,Australia,28,PlayStation,5,Steam Wishlist,,,,Trader
4538,2024-04-07,United States,16,Xbox,17,Seasonal Sale,,,,Builder
4539,2024-04-07,Germany,27,PlayStation,15,Seasonal Sale,,,,Casual
4540,2024-04-07,France,22,Steam,11,Platform Store Feature,,,,Explorer
4541,2024-04-07,United States,19,PlayStation,2,Organic Search,,,,Trader
4542,2024-04-07,Australia,24,PlayStation,16,Seasonal Sale,,,,Casual
4543,2024-04-07,United Kingdom,17,PlayStation,3,Organic Search,,,,Builder
4544,2024-04-07,Germany,27,PlayStation,14,Seasonal Sale,,,,Explorer
4545,2024-04-07,Germany,30,Steam,8,Steam Wishlist,,,,Explorer
4546,2024-04-07,United States,29,Steam,22,Creator/Streamer,,,,Explorer
4547,2024-04-07,Poland,31,Steam,22,Creator/Streamer,,,,Trader
4548,2024-04-07,Japan,33,PlayStation,5,Steam Wishlist,,,,Casual
4549,2024-04-07,Spain,38,Steam,6,Steam Wishlist,,,,Trader
4550,2024-04-07,United States,22,Xbox,25,Friend Referral,,,,Explorer
4551,2024-04-08,United States,20,PlayStation,4,Organic Search,,,,Explorer
4552,2024-04-08,France,31,Xbox,23,Friend Referral,,,,Hardcore
4553,2024-04-08,Australia,40,Steam,17,Seasonal Sale,,,,Explorer
4554,2024-04-08,United States,35,Steam,17,Seasonal Sale,,,,Explorer
4555,2024-04-08,Germany,30,PlayStation,14,Seasonal Sale,,,,Casual
4556,2024-04-08,Canada,28,PlayStation,12,Platform Store Feature,,,,Explorer
4557,2024-04-08,United States,26,Steam,21,Creator/Streamer,,,,Casual
4558,2024-04-08,Germany,21,Steam,1,Organic Search,,,,Builder
4559,2024-04-08,Brazil,21,PlayStation,5,Steam Wishlist,,,,Builder
4560,2024-04-08,Germany,19,Xbox,12,Platform Store Feature,,,,Builder
4561,2024-04-08,United States,28,PlayStation,9,Steam Wishlist,,,,Builder
4562,2024-04-08,Japan,27,Steam,13,Platform Store Feature,,,,Hardcore
4563,2024-04-08,Canada,31,Steam,22,Creator/Streamer,,,,Builder
4564,2024-04-08,France,19,Xbox,4,Organic Search,,,,Builder
4565,2024-04-08,South Korea,42,Steam,5,Steam Wishlist,,,,Trader
4566,2024-04-08,Brazil,28,Xbox,10,Platform Store Feature,,,,Hardcore
4567,2024-04-08,Germany,24,Xbox,14,Seasonal Sale,,,,Trader
4568,2024-04-08,Brazil,21,PlayStation,2,Organic Search,,,,Explorer
4569,2024-04-08,United States,31,PlayStation,21,Creator/Streamer,,,,Explorer
4570,2024-04-08,Brazil,27,Xbox,18,Creator/Streamer,,,,Builder
4571,2024-04-08,Brazil,31,Steam,6,Steam Wishlist,,,,Explorer
4572,2024-04-08,France,31,Xbox,4,Organic Search,,,,Trader
4573,2024-04-08,France,35,Xbox,21,Creator/Streamer,,,,Explorer
4574,2024-04-08,United States,29,Steam,30,Paid User Acquisition,,,,Trader
4575,2024-04-08,United States,18,Steam,24,Friend Referral,,,,Casual
4576,2024-04-08,Turkey,34,Steam,13,Platform Store Feature,,,,Explorer
4577,2024-04-08,Canada,24,Steam,3,Organic Search,,,,Trader
4578,2024-04-08,Spain,21,Steam,13,Platform Store Feature,,,,Hardcore
4579,2024-04-08,Spain,37,Steam,15,Seasonal Sale,,,,Casual
4580,2024-04-08,United States,27,Steam,1,Organic Search,,,,Explorer
4581,2024-04-08,United States,38,Steam,15,Seasonal Sale,,,,Explorer
4582,2024-04-08,Canada,41,Steam,27,Paid User Acquisition,,,,Explorer
4583,2024-04-08,United States,64,Steam,29,Paid User Acquisition,,,,Builder
4584,2024-04-08,Canada,44,Steam,12,Platform Store Feature,,,,Trader
4585,2024-04-08,United Kingdom,16,Xbox,3,Organic Search,,,,Casual
4586,2024-04-08,Canada,20,PlayStation,23,Friend Referral,,,,Explorer
4587,2024-04-08,United States,31,Steam,10,Platform Store Feature,,,,Trader
4588,2024-04-08,United States,19,Xbox,5,Steam Wishlist,,,,Casual
4589,2024-04-08,United Kingdom,18,PlayStation,20,Creator/Streamer,,,,Trader
4590,2024-04-08,United States,22,Steam,29,Paid User Acquisition,,,,Explorer
4591,2024-04-08,United States,41,Steam,2,Organic Search,,,,Builder
4592,2024-04-08,South Korea,34,Steam,24,Friend Referral,,,,Builder
4593,2024-04-08,Germany,39,Steam,3,Organic Search,,,,Explorer
4594,2024-04-08,Japan,40,PlayStation,11,Platform Store Feature,,,,Builder
4595,2024-04-08,United States,39,PlayStation,24,Friend Referral,,,,Explorer
4596,2024-04-08,Turkey,25,Steam,9,Steam Wishlist,,,,Explorer
4597,2024-04-08,United Kingdom,16,PlayStation,10,Platform Store Feature,,,,Hardcore
4598,2024-04-08,South Korea,21,Steam,14,Seasonal Sale,,,,Hardcore
4599,2024-04-08,United States,16,Steam,24,Friend Referral,,,,Explorer
4600,2024-04-08,Brazil,23,Steam,9,Steam Wishlist,,,,Casual
4601,2024-04-08,Sweden,30,PlayStation,4,Organic Search,,,,Casual
4602,2024-04-08,United States,47,Xbox,17,Seasonal Sale,,,,Explorer
4603,2024-04-08,United Kingdom,40,Steam,4,Organic Search,,,,Casual
4604,2024-04-08,United States,42,Xbox,17,Seasonal Sale,,,,Explorer
4605,2024-04-08,United Kingdom,19,Xbox,4,Organic Search,,,,Trader
4606,2024-04-08,Brazil,34,PlayStation,14,Seasonal Sale,,,,Casual
4607,2024-04-08,Spain,26,PlayStation,30,Paid User Acquisition,,,,Builder
4608,2024-04-08,South Korea,46,Xbox,20,Creator/Streamer,,,,Casual
4609,2024-04-08,France,39,Steam,6,Steam Wishlist,,,,Hardcore
4610,2024-04-08,United States,41,PlayStation,3,Organic Search,,,,Builder
4611,2024-04-08,Canada,23,Steam,14,Seasonal Sale,,,,Explorer
4612,2024-04-08,Australia,36,PlayStation,14,Seasonal Sale,,,,Trader
4613,2024-04-08,Australia,33,Steam,13,Platform Store Feature,,,,Hardcore
4614,2024-04-08,Spain,25,Steam,15,Seasonal Sale,,,,Explorer
4615,2024-04-08,Turkey,44,PlayStation,26,Paid User Acquisition,,,,Casual
4616,2024-04-08,United States,34,Steam,10,Platform Store Feature,,,,Hardcore
4617,2024-04-08,Japan,29,Steam,12,Platform Store Feature,,,,Trader
4618,2024-04-08,United Kingdom,26,Steam,13,Platform Store Feature,,,,Explorer
4619,2024-04-08,Brazil,42,PlayStation,15,Seasonal Sale,,,,Explorer
4620,2024-04-08,Brazil,50,Steam,7,Steam Wishlist,,,,Builder
4621,2024-04-08,Sweden,26,Steam,10,Platform Store Feature,,,,Casual
4622,2024-04-08,France,34,PlayStation,15,Seasonal Sale,,,,Casual
4623,2024-04-08,Germany,22,Steam,8,Steam Wishlist,,,,Explorer
4624,2024-04-08,United Kingdom,30,PlayStation,6,Steam Wishlist,,,,Builder
4625,2024-04-08,Germany,20,Steam,9,Steam Wishlist,,,,Casual
4626,2024-04-08,South Korea,24,Steam,2,Organic Search,,,,Trader
4627,2024-04-08,Brazil,25,Xbox,25,Friend Referral,,,,Hardcore
4628,2024-04-08,South Korea,17,Xbox,28,Paid User Acquisition,,,,Casual
4629,2024-04-08,Brazil,26,PlayStation,1,Organic Search,,,,Hardcore
4630,2024-04-08,South Korea,26,PlayStation,3,Organic Search,,,,Trader
4631,2024-04-08,Brazil,30,Steam,16,Seasonal Sale,,,,Casual
4632,2024-04-08,Canada,40,Steam,4,Organic Search,,,,Casual
4633,2024-04-08,United Kingdom,37,Steam,17,Seasonal Sale,,,,Builder
4634,2024-04-08,Brazil,36,Steam,6,Steam Wishlist,,,,Trader
4635,2024-04-08,United States,30,PlayStation,6,Steam Wishlist,,,,Casual
4636,2024-04-08,France,33,Steam,19,Creator/Streamer,,,,Builder
4637,2024-04-08,France,29,Steam,5,Steam Wishlist,,,,Builder
4638,2024-04-08,France,26,Steam,22,Creator/Streamer,,,,Casual
4639,2024-04-08,South Korea,39,Steam,2,Organic Search,,,,Explorer
4640,2024-04-08,Sweden,30,PlayStation,13,Platform Store Feature,,,,Builder
4641,2024-04-08,Sweden,23,Steam,10,Platform Store Feature,,,,Trader
4642,2024-04-08,United States,27,Xbox,30,Paid User Acquisition,,,,Explorer
4643,2024-04-08,United States,52,Xbox,16,Seasonal Sale,,,,Casual
4644,2024-04-08,Poland,32,PlayStation,16,Seasonal Sale,,,,Casual
4645,2024-04-08,United Kingdom,35,PlayStation,9,Steam Wishlist,,,,Hardcore
4646,2024-04-08,United Kingdom,28,Steam,6,Steam Wishlist,,,,Hardcore
4647,2024-04-08,Japan,21,Steam,22,Creator/Streamer,,,,Hardcore
4648,2024-04-08,United States,16,PlayStation,13,Platform Store Feature,,,,Casual
4649,2024-04-08,Brazil,21,Steam,2,Organic Search,,,,Explorer
4650,2024-04-08,Germany,49,Steam,2,Organic Search,,,,Casual
4651,2024-04-08,Spain,21,Steam,28,Paid User Acquisition,,,,Trader
4652,2024-04-08,United States,21,PlayStation,1,Organic Search,,,,Explorer
4653,2024-04-08,United States,37,Steam,16,Seasonal Sale,,,,Trader
4654,2024-04-08,Japan,17,Steam,3,Organic Search,,,,Casual
4655,2024-04-08,United States,28,PlayStation,11,Platform Store Feature,,,,Explorer
4656,2024-04-08,France,27,Steam,4,Organic Search,,,,Explorer
4657,2024-04-08,Brazil,25,Steam,3,Organic Search,,,,Casual
4658,2024-04-08,United States,33,Steam,2,Organic Search,,,,Explorer
4659,2024-04-08,Turkey,20,Steam,24,Friend Referral,,,,Builder
4660,2024-04-08,Spain,27,Steam,2,Organic Search,,,,Trader
4661,2024-04-09,United States,26,PlayStation,8,Steam Wishlist,,,,Explorer
4662,2024-04-09,South Korea,38,PlayStation,15,Seasonal Sale,,,,Explorer
4663,2024-04-09,United States,38,PlayStation,3,Organic Search,,,,Explorer
4664,2024-04-09,United States,16,Xbox,5,Steam Wishlist,,,,Trader
4665,2024-04-09,Sweden,18,Steam,15,Seasonal Sale,,,,Builder
4666,2024-04-09,United Kingdom,20,Steam,3,Organic Search,,,,Explorer
4667,2024-04-09,Japan,40,Steam,14,Seasonal Sale,,,,Explorer
4668,2024-04-09,United States,37,Steam,14,Seasonal Sale,,,,Explorer
4669,2024-04-09,United Kingdom,24,PlayStation,5,Steam Wishlist,,,,Explorer
4670,2024-04-09,United Kingdom,22,PlayStation,25,Friend Referral,,,,Explorer
4671,2024-04-09,Canada,38,Steam,22,Creator/Streamer,,,,Explorer
4672,2024-04-09,France,20,Steam,27,Paid User Acquisition,,,,Builder
4673,2024-04-09,United States,23,Xbox,16,Seasonal Sale,,,,Casual
4674,2024-04-09,Canada,36,Steam,16,Seasonal Sale,,,,Explorer
4675,2024-04-09,Poland,24,Steam,11,Platform Store Feature,,,,Explorer
4676,2024-04-09,United States,23,Steam,18,Creator/Streamer,,,,Casual
4677,2024-04-09,United Kingdom,55,PlayStation,3,Organic Search,,,,Hardcore
4678,2024-04-09,Germany,34,Steam,6,Steam Wishlist,,,,Explorer
4679,2024-04-09,Canada,21,Steam,13,Platform Store Feature,,,,Casual
4680,2024-04-09,Japan,27,Steam,21,Creator/Streamer,,,,Casual
4681,2024-04-09,United States,26,Steam,14,Seasonal Sale,,,,Trader
4682,2024-04-09,United States,35,PlayStation,19,Creator/Streamer,,,,Hardcore
4683,2024-04-09,Spain,32,Steam,7,Steam Wishlist,,,,Trader
4684,2024-04-09,United States,33,Steam,23,Friend Referral,,,,Explorer
4685,2024-04-09,Australia,31,Steam,12,Platform Store Feature,,,,Casual
4686,2024-04-09,Spain,24,PlayStation,2,Organic Search,,,,Hardcore
4687,2024-04-09,Brazil,44,Steam,21,Creator/Streamer,,,,Explorer
4688,2024-04-09,Spain,25,Steam,22,Creator/Streamer,,,,Explorer
4689,2024-04-09,Brazil,36,PlayStation,12,Platform Store Feature,,,,Hardcore
4690,2024-04-09,Japan,30,PlayStation,11,Platform Store Feature,,,,Trader
4691,2024-04-09,Germany,40,PlayStation,25,Friend Referral,,,,Explorer
4692,2024-04-09,South Korea,22,Xbox,2,Organic Search,,,,Hardcore
4693,2024-04-09,Brazil,42,Steam,11,Platform Store Feature,,,,Casual
4694,2024-04-09,United States,43,Xbox,24,Friend Referral,,,,Hardcore
4695,2024-04-09,Brazil,33,Xbox,2,Organic Search,,,,Builder
4696,2024-04-09,Spain,32,PlayStation,3,Organic Search,,,,Trader
4697,2024-04-09,Germany,28,Steam,16,Seasonal Sale,,,,Trader
4698,2024-04-09,Spain,34,PlayStation,25,Friend Referral,,,,Casual
4699,2024-04-09,Germany,36,Steam,5,Steam Wishlist,,,,Builder
4700,2024-04-09,Germany,18,PlayStation,12,Platform Store Feature,,,,Explorer
4701,2024-04-09,Canada,31,Steam,16,Seasonal Sale,,,,Casual
4702,2024-04-09,United States,45,Steam,3,Organic Search,,,,Builder
4703,2024-04-09,Germany,20,Steam,11,Platform Store Feature,,,,Trader
4704,2024-04-09,United States,23,Steam,25,Friend Referral,,,,Explorer
4705,2024-04-09,South Korea,39,PlayStation,9,Steam Wishlist,,,,Explorer
4706,2024-04-09,Germany,16,Steam,12,Platform Store Feature,,,,Builder
4707,2024-04-09,Sweden,18,Steam,2,Organic Search,,,,Trader
4708,2024-04-09,Japan,34,Steam,13,Platform Store Feature,,,,Trader
4709,2024-04-09,Germany,41,Steam,16,Seasonal Sale,,,,Hardcore
4710,2024-04-09,Netherlands,30,Steam,20,Creator/Streamer,,,,Explorer
4711,2024-04-09,Spain,26,Steam,5,Steam Wishlist,,,,Builder
4712,2024-04-09,Australia,30,PlayStation,13,Platform Store Feature,,,,Builder
4713,2024-04-09,United Kingdom,36,Steam,5,Steam Wishlist,,,,Hardcore
4714,2024-04-09,United States,27,PlayStation,16,Seasonal Sale,,,,Builder
4715,2024-04-09,United Kingdom,22,Steam,5,Steam Wishlist,,,,Hardcore
4716,2024-04-09,United States,47,Steam,14,Seasonal Sale,,,,Explorer
4717,2024-04-09,Poland,32,Steam,28,Paid User Acquisition,,,,Explorer
4718,2024-04-09,Canada,28,Xbox,20,Creator/Streamer,,,,Builder
4719,2024-04-09,Netherlands,36,Steam,13,Platform Store Feature,,,,Builder
4720,2024-04-09,United States,18,Steam,7,Steam Wishlist,,,,Trader
4721,2024-04-09,Germany,48,Steam,9,Steam Wishlist,,,,Casual
4722,2024-04-09,United Kingdom,33,Steam,6,Steam Wishlist,,,,Builder
4723,2024-04-09,Brazil,45,Steam,14,Seasonal Sale,,,,Casual
4724,2024-04-09,United States,23,Steam,29,Paid User Acquisition,,,,Explorer
4725,2024-04-09,Germany,47,Steam,26,Paid User Acquisition,,,,Hardcore
4726,2024-04-09,United States,34,Steam,26,Paid User Acquisition,,,,Builder
4727,2024-04-09,France,43,Steam,13,Platform Store Feature,,,,Builder
4728,2024-04-09,Poland,26,PlayStation,14,Seasonal Sale,,,,Casual
4729,2024-04-09,United Kingdom,31,Xbox,9,Steam Wishlist,,,,Explorer
4730,2024-04-09,France,35,Steam,9,Steam Wishlist,,,,Casual
4731,2024-04-09,Germany,18,Steam,25,Friend Referral,,,,Casual
4732,2024-04-09,United States,39,Xbox,3,Organic Search,,,,Explorer
4733,2024-04-09,France,30,Steam,16,Seasonal Sale,,,,Explorer
4734,2024-04-09,France,29,PlayStation,18,Creator/Streamer,,,,Explorer
4735,2024-04-09,Germany,40,Steam,19,Creator/Streamer,,,,Casual
4736,2024-04-09,United States,38,Steam,16,Seasonal Sale,,,,Explorer
4737,2024-04-09,France,29,Steam,2,Organic Search,,,,Trader
4738,2024-04-09,United States,24,Steam,13,Platform Store Feature,,,,Trader
4739,2024-04-09,United States,33,Xbox,18,Creator/Streamer,,,,Trader
4740,2024-04-09,United Kingdom,29,Steam,4,Organic Search,,,,Hardcore
4741,2024-04-09,Japan,25,Xbox,25,Friend Referral,,,,Trader
4742,2024-04-09,Japan,62,Steam,15,Seasonal Sale,,,,Hardcore
4743,2024-04-09,Netherlands,24,Steam,14,Seasonal Sale,,,,Casual
4744,2024-04-09,United States,24,PlayStation,14,Seasonal Sale,,,,Explorer
4745,2024-04-09,France,33,Steam,18,Creator/Streamer,,,,Explorer
4746,2024-04-09,United States,30,Steam,23,Friend Referral,,,,Builder
4747,2024-04-09,Sweden,18,PlayStation,13,Platform Store Feature,,,,Hardcore
4748,2024-04-09,Sweden,21,PlayStation,11,Platform Store Feature,,,,Casual
4749,2024-04-09,United States,27,Steam,15,Seasonal Sale,,,,Builder
4750,2024-04-09,Spain,21,Steam,1,Organic Search,,,,Explorer
4751,2024-04-09,United Kingdom,30,Steam,5,Steam Wishlist,,,,Explorer
4752,2024-04-09,Germany,22,PlayStation,21,Creator/Streamer,,,,Explorer
4753,2024-04-09,Canada,23,PlayStation,10,Platform Store Feature,,,,Explorer
4754,2024-04-09,United States,16,Steam,4,Organic Search,,,,Casual
4755,2024-04-09,Japan,27,Steam,30,Paid User Acquisition,,,,Explorer
4756,2024-04-09,Poland,27,Steam,9,Steam Wishlist,,,,Explorer
4757,2024-04-10,Sweden,26,Steam,24,Friend Referral,,,,Builder
4758,2024-04-10,United Kingdom,50,Steam,18,Creator/Streamer,,,,Builder
4759,2024-04-10,Germany,16,Steam,15,Seasonal Sale,,,,Explorer
4760,2024-04-10,Spain,34,PlayStation,3,Organic Search,,,,Explorer
4761,2024-04-10,Brazil,26,Steam,22,Creator/Streamer,,,,Explorer
4762,2024-04-10,Spain,38,Steam,7,Steam Wishlist,,,,Casual
4763,2024-04-10,South Korea,45,PlayStation,1,Organic Search,,,,Casual
4764,2024-04-10,Germany,29,Steam,6,Steam Wishlist,,,,Builder
4765,2024-04-10,Poland,27,Steam,5,Steam Wishlist,,,,Hardcore
4766,2024-04-10,Netherlands,32,Steam,16,Seasonal Sale,,,,Explorer
4767,2024-04-10,United States,35,Xbox,6,Steam Wishlist,,,,Casual
4768,2024-04-10,Brazil,41,Steam,28,Paid User Acquisition,,,,Trader
4769,2024-04-10,Germany,35,Steam,25,Friend Referral,,,,Trader
4770,2024-04-10,United States,39,Steam,27,Paid User Acquisition,,,,Hardcore
4771,2024-04-10,Sweden,22,Steam,3,Organic Search,,,,Explorer
4772,2024-04-10,United States,19,Xbox,10,Platform Store Feature,,,,Builder
4773,2024-04-10,Spain,29,Steam,16,Seasonal Sale,,,,Builder
4774,2024-04-10,South Korea,30,Steam,4,Organic Search,,,,Explorer
4775,2024-04-10,Japan,31,Steam,1,Organic Search,,,,Explorer
4776,2024-04-10,United States,34,Xbox,13,Platform Store Feature,,,,Explorer
4777,2024-04-10,United States,49,Xbox,1,Organic Search,,,,Explorer
4778,2024-04-10,United Kingdom,35,Steam,10,Platform Store Feature,,,,Casual
4779,2024-04-10,United Kingdom,29,Steam,13,Platform Store Feature,,,,Builder
4780,2024-04-10,Brazil,16,Steam,13,Platform Store Feature,,,,Explorer
4781,2024-04-10,United States,47,Steam,26,Paid User Acquisition,,,,Builder
4782,2024-04-10,France,21,Steam,11,Platform Store Feature,,,,Explorer
4783,2024-04-10,Japan,31,Steam,17,Seasonal Sale,,,,Casual
4784,2024-04-10,United States,23,Steam,11,Platform Store Feature,,,,Trader
4785,2024-04-10,United States,23,Steam,5,Steam Wishlist,,,,Explorer
4786,2024-04-10,United States,58,Xbox,11,Platform Store Feature,,,,Builder
4787,2024-04-10,Spain,17,Steam,20,Creator/Streamer,,,,Explorer
4788,2024-04-10,South Korea,28,Steam,14,Seasonal Sale,,,,Explorer
4789,2024-04-10,United States,26,Steam,3,Organic Search,,,,Trader
4790,2024-04-10,France,22,PlayStation,30,Paid User Acquisition,,,,Builder
4791,2024-04-10,France,50,Steam,8,Steam Wishlist,,,,Trader
4792,2024-04-10,Germany,29,Steam,23,Friend Referral,,,,Explorer
4793,2024-04-10,South Korea,45,Steam,6,Steam Wishlist,,,,Casual
4794,2024-04-10,Spain,18,Steam,9,Steam Wishlist,,,,Casual
4795,2024-04-10,South Korea,30,Xbox,21,Creator/Streamer,,,,Hardcore
4796,2024-04-10,United States,54,Steam,22,Creator/Streamer,,,,Explorer
4797,2024-04-10,Brazil,22,PlayStation,17,Seasonal Sale,,,,Builder
4798,2024-04-10,Canada,18,Xbox,20,Creator/Streamer,,,,Hardcore
4799,2024-04-10,France,22,Xbox,25,Friend Referral,,,,Explorer
4800,2024-04-10,Germany,27,Steam,25,Friend Referral,,,,Builder
4801,2024-04-10,United States,48,Steam,18,Creator/Streamer,,,,Builder
4802,2024-04-10,United States,26,Steam,3,Organic Search,,,,Trader
4803,2024-04-10,Brazil,36,Steam,11,Platform Store Feature,,,,Casual
4804,2024-04-10,United States,17,PlayStation,7,Steam Wishlist,,,,Explorer
4805,2024-04-10,Brazil,16,PlayStation,11,Platform Store Feature,,,,Builder
4806,2024-04-10,Germany,31,Steam,18,Creator/Streamer,,,,Builder
4807,2024-04-10,France,35,Xbox,17,Seasonal Sale,,,,Builder
4808,2024-04-10,Canada,22,Steam,9,Steam Wishlist,,,,Casual
4809,2024-04-10,United States,28,Steam,11,Platform Store Feature,,,,Explorer
4810,2024-04-10,France,47,PlayStation,18,Creator/Streamer,,,,Explorer
4811,2024-04-10,United States,24,PlayStation,4,Organic Search,,,,Hardcore
4812,2024-04-10,United States,35,Steam,12,Platform Store Feature,,,,Builder
4813,2024-04-10,France,40,PlayStation,13,Platform Store Feature,,,,Builder
4814,2024-04-10,Germany,28,Steam,26,Paid User Acquisition,,,,Explorer
4815,2024-04-10,Germany,29,Steam,22,Creator/Streamer,,,,Builder
4816,2024-04-10,Netherlands,17,Xbox,5,Steam Wishlist,,,,Builder
4817,2024-04-10,Germany,34,Xbox,11,Platform Store Feature,,,,Casual
4818,2024-04-10,United Kingdom,63,Steam,17,Seasonal Sale,,,,Casual
4819,2024-04-10,United States,35,Steam,24,Friend Referral,,,,Explorer
4820,2024-04-10,South Korea,19,PlayStation,30,Paid User Acquisition,,,,Explorer
4821,2024-04-10,United States,38,PlayStation,1,Organic Search,,,,Builder
4822,2024-04-10,Brazil,44,Steam,3,Organic Search,,,,Builder
4823,2024-04-10,United States,30,Steam,12,Platform Store Feature,,,,Trader
4824,2024-04-10,Spain,25,Steam,18,Creator/Streamer,,,,Explorer
4825,2024-04-10,Germany,16,Xbox,11,Platform Store Feature,,,,Builder
4826,2024-04-10,France,21,Steam,11,Platform Store Feature,,,,Hardcore
4827,2024-04-10,South Korea,40,Steam,3,Organic Search,,,,Explorer
4828,2024-04-10,United Kingdom,33,Xbox,24,Friend Referral,,,,Builder
4829,2024-04-10,Brazil,30,Steam,13,Platform Store Feature,,,,Casual
4830,2024-04-10,Spain,27,Steam,16,Seasonal Sale,,,,Casual
4831,2024-04-10,Brazil,30,PlayStation,14,Seasonal Sale,,,,Casual
4832,2024-04-10,Australia,25,Steam,26,Paid User Acquisition,,,,Casual
